8.632812500000000000e-01	8.945312500000000000e-01
8.203125000000000000e-01	2.270507812500000000e-02
7.929687500000000000e-01	1.015625000000000000e+00
9.726562500000000000e-01	-1.623535156250000000e-02
2.050781250000000000e-01	7.734375000000000000e-01
1.000000000000000000e+00	3.515625000000000000e-01
1.152343750000000000e-01	7.851562500000000000e-01
1.007812500000000000e+00	7.617187500000000000e-01
1.059570312500000000e-01	1.015625000000000000e+00
9.257812500000000000e-01	1.007812500000000000e+00
3.046875000000000000e-01	7.656250000000000000e-01
1.015625000000000000e+00	1.007812500000000000e+00
1.000000000000000000e+00	9.882812500000000000e-01
9.101562500000000000e-01	7.734375000000000000e-01
9.804687500000000000e-01	1.023437500000000000e+00
1.544189453125000000e-02	1.007812500000000000e+00
1.023437500000000000e+00	5.742187500000000000e-01
9.687500000000000000e-01	1.015625000000000000e+00
1.015625000000000000e+00	9.921875000000000000e-01
6.210937500000000000e-01	7.812500000000000000e-01
1.000000000000000000e+00	9.921875000000000000e-01
1.023437500000000000e+00	1.015625000000000000e+00
1.000000000000000000e+00	1.015625000000000000e+00
9.140625000000000000e-01	9.960937500000000000e-01
