9.101562500000000000e-01	9.648437500000000000e-01
6.484375000000000000e-01	1.879882812500000000e-02
8.398437500000000000e-01	1.031250000000000000e+00
6.367187500000000000e-01	-1.098632812500000000e-03
9.228515625000000000e-02	8.945312500000000000e-01
9.921875000000000000e-01	3.652343750000000000e-01
1.787109375000000000e-01	8.242187500000000000e-01
1.046875000000000000e+00	6.953125000000000000e-01
1.000976562500000000e-01	1.031250000000000000e+00
9.296875000000000000e-01	1.015625000000000000e+00
2.832031250000000000e-01	7.890625000000000000e-01
1.046875000000000000e+00	1.039062500000000000e+00
9.804687500000000000e-01	9.570312500000000000e-01
9.960937500000000000e-01	8.046875000000000000e-01
9.335937500000000000e-01	1.062500000000000000e+00
8.544921875000000000e-03	9.531250000000000000e-01
1.070312500000000000e+00	4.550781250000000000e-01
9.765625000000000000e-01	1.015625000000000000e+00
1.039062500000000000e+00	9.804687500000000000e-01
5.781250000000000000e-01	9.140625000000000000e-01
9.960937500000000000e-01	1.000000000000000000e+00
1.046875000000000000e+00	1.031250000000000000e+00
1.015625000000000000e+00	1.046875000000000000e+00
9.218750000000000000e-01	1.000000000000000000e+00
