9.101562500000000000e-01	8.710937500000000000e-01
7.734375000000000000e-01	-7.324218750000000000e-04
8.125000000000000000e-01	1.015625000000000000e+00
1.000000000000000000e+00	-4.882812500000000000e-03
1.718750000000000000e-01	8.710937500000000000e-01
9.609375000000000000e-01	4.238281250000000000e-01
2.929687500000000000e-01	7.343750000000000000e-01
1.031250000000000000e+00	6.132812500000000000e-01
2.812500000000000000e-01	1.031250000000000000e+00
9.335937500000000000e-01	1.015625000000000000e+00
3.359375000000000000e-01	8.828125000000000000e-01
1.023437500000000000e+00	1.031250000000000000e+00
1.000000000000000000e+00	9.726562500000000000e-01
9.140625000000000000e-01	8.359375000000000000e-01
9.335937500000000000e-01	1.039062500000000000e+00
-4.302978515625000000e-03	1.007812500000000000e+00
1.039062500000000000e+00	5.312500000000000000e-01
1.000000000000000000e+00	1.023437500000000000e+00
9.882812500000000000e-01	9.882812500000000000e-01
5.546875000000000000e-01	8.046875000000000000e-01
9.843750000000000000e-01	9.921875000000000000e-01
1.031250000000000000e+00	1.015625000000000000e+00
1.007812500000000000e+00	1.015625000000000000e+00
9.179687500000000000e-01	1.000000000000000000e+00
