9.335937500000000000e-01	9.609375000000000000e-01
6.484375000000000000e-01	7.415771484375000000e-03
7.343750000000000000e-01	1.031250000000000000e+00
9.609375000000000000e-01	-1.110839843750000000e-02
2.675781250000000000e-01	9.921875000000000000e-01
1.007812500000000000e+00	4.296875000000000000e-01
2.158203125000000000e-01	8.164062500000000000e-01
1.062500000000000000e+00	7.148437500000000000e-01
1.660156250000000000e-01	1.039062500000000000e+00
9.921875000000000000e-01	1.039062500000000000e+00
5.117187500000000000e-01	9.531250000000000000e-01
1.054687500000000000e+00	1.023437500000000000e+00
1.015625000000000000e+00	9.921875000000000000e-01
9.140625000000000000e-01	8.554687500000000000e-01
9.765625000000000000e-01	1.070312500000000000e+00
-4.455566406250000000e-03	1.015625000000000000e+00
1.078125000000000000e+00	5.234375000000000000e-01
1.007812500000000000e+00	1.007812500000000000e+00
1.039062500000000000e+00	1.007812500000000000e+00
6.015625000000000000e-01	8.750000000000000000e-01
9.843750000000000000e-01	9.960937500000000000e-01
1.054687500000000000e+00	1.015625000000000000e+00
9.921875000000000000e-01	1.054687500000000000e+00
9.531250000000000000e-01	1.015625000000000000e+00
