9.531250000000000000e-01	9.492187500000000000e-01
6.875000000000000000e-01	2.968750000000000000e-01
8.164062500000000000e-01	1.015625000000000000e+00
8.085937500000000000e-01	2.851562500000000000e-01
3.710937500000000000e-01	7.929687500000000000e-01
9.882812500000000000e-01	4.531250000000000000e-01
3.613281250000000000e-01	6.875000000000000000e-01
1.015625000000000000e+00	7.890625000000000000e-01
3.574218750000000000e-01	1.000000000000000000e+00
9.375000000000000000e-01	1.007812500000000000e+00
3.652343750000000000e-01	8.476562500000000000e-01
1.015625000000000000e+00	1.015625000000000000e+00
9.960937500000000000e-01	9.765625000000000000e-01
8.945312500000000000e-01	7.617187500000000000e-01
8.984375000000000000e-01	1.015625000000000000e+00
2.714843750000000000e-01	9.921875000000000000e-01
1.015625000000000000e+00	4.492187500000000000e-01
1.000000000000000000e+00	1.000000000000000000e+00
1.007812500000000000e+00	9.882812500000000000e-01
5.351562500000000000e-01	8.320312500000000000e-01
1.007812500000000000e+00	1.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00
9.960937500000000000e-01	1.007812500000000000e+00
9.062500000000000000e-01	1.007812500000000000e+00
