9.023437500000000000e-01	8.476562500000000000e-01
8.320312500000000000e-01	9.384155273437500000e-04
9.609375000000000000e-01	1.039062500000000000e+00
8.320312500000000000e-01	7.324218750000000000e-03
1.523437500000000000e-01	9.023437500000000000e-01
9.882812500000000000e-01	6.601562500000000000e-01
3.515625000000000000e-01	9.062500000000000000e-01
1.062500000000000000e+00	8.281250000000000000e-01
3.066406250000000000e-01	1.039062500000000000e+00
8.671875000000000000e-01	1.023437500000000000e+00
4.902343750000000000e-01	7.968750000000000000e-01
1.039062500000000000e+00	1.046875000000000000e+00
1.039062500000000000e+00	1.031250000000000000e+00
9.843750000000000000e-01	7.617187500000000000e-01
1.000000000000000000e+00	1.062500000000000000e+00
3.570556640625000000e-03	1.007812500000000000e+00
1.062500000000000000e+00	7.148437500000000000e-01
9.843750000000000000e-01	1.000000000000000000e+00
1.031250000000000000e+00	1.000000000000000000e+00
7.382812500000000000e-01	8.828125000000000000e-01
1.000000000000000000e+00	1.007812500000000000e+00
1.046875000000000000e+00	1.023437500000000000e+00
1.015625000000000000e+00	1.007812500000000000e+00
9.062500000000000000e-01	1.007812500000000000e+00
