9.179687500000000000e-01	8.203125000000000000e-01
6.679687500000000000e-01	-4.539489746093750000e-04
8.984375000000000000e-01	1.031250000000000000e+00
8.242187500000000000e-01	1.808166503906250000e-03
5.297851562500000000e-02	8.632812500000000000e-01
1.000000000000000000e+00	4.785156250000000000e-01
3.203125000000000000e-01	7.734375000000000000e-01
1.007812500000000000e+00	7.382812500000000000e-01
1.245117187500000000e-01	1.023437500000000000e+00
8.945312500000000000e-01	1.031250000000000000e+00
4.414062500000000000e-01	8.359375000000000000e-01
1.023437500000000000e+00	1.015625000000000000e+00
1.007812500000000000e+00	9.882812500000000000e-01
8.671875000000000000e-01	8.515625000000000000e-01
9.179687500000000000e-01	1.031250000000000000e+00
1.792907714843750000e-03	9.804687500000000000e-01
1.023437500000000000e+00	5.195312500000000000e-01
9.648437500000000000e-01	9.960937500000000000e-01
1.015625000000000000e+00	9.960937500000000000e-01
5.625000000000000000e-01	8.320312500000000000e-01
9.843750000000000000e-01	9.843750000000000000e-01
1.023437500000000000e+00	1.007812500000000000e+00
1.007812500000000000e+00	1.015625000000000000e+00
8.671875000000000000e-01	1.015625000000000000e+00
