8.593750000000000000e-01	9.921875000000000000e-01
6.562500000000000000e-01	1.031494140625000000e-02
7.109375000000000000e-01	1.039062500000000000e+00
5.976562500000000000e-01	-2.883911132812500000e-03
1.794433593750000000e-02	8.554687500000000000e-01
9.921875000000000000e-01	1.992187500000000000e-01
1.113281250000000000e-01	8.007812500000000000e-01
1.007812500000000000e+00	8.320312500000000000e-01
1.240234375000000000e-01	1.093750000000000000e+00
9.960937500000000000e-01	1.070312500000000000e+00
4.257812500000000000e-01	8.046875000000000000e-01
1.054687500000000000e+00	1.039062500000000000e+00
1.046875000000000000e+00	9.804687500000000000e-01
9.023437500000000000e-01	8.164062500000000000e-01
9.296875000000000000e-01	1.054687500000000000e+00
5.340576171875000000e-03	1.000000000000000000e+00
1.070312500000000000e+00	3.574218750000000000e-01
1.000000000000000000e+00	1.007812500000000000e+00
9.921875000000000000e-01	9.921875000000000000e-01
6.132812500000000000e-01	7.968750000000000000e-01
1.000000000000000000e+00	9.960937500000000000e-01
1.023437500000000000e+00	1.031250000000000000e+00
1.000000000000000000e+00	1.015625000000000000e+00
8.828125000000000000e-01	1.015625000000000000e+00
