9.179687500000000000e-01	8.710937500000000000e-01
7.812500000000000000e-01	9.277343750000000000e-03
8.632812500000000000e-01	1.039062500000000000e+00
6.406250000000000000e-01	4.028320312500000000e-02
1.108398437500000000e-01	8.515625000000000000e-01
9.570312500000000000e-01	2.333984375000000000e-01
1.630859375000000000e-01	7.695312500000000000e-01
1.046875000000000000e+00	8.476562500000000000e-01
6.030273437500000000e-02	1.039062500000000000e+00
9.101562500000000000e-01	1.023437500000000000e+00
4.082031250000000000e-01	7.070312500000000000e-01
1.039062500000000000e+00	9.453125000000000000e-01
1.015625000000000000e+00	1.007812500000000000e+00
8.593750000000000000e-01	8.320312500000000000e-01
1.000000000000000000e+00	1.062500000000000000e+00
2.304077148437500000e-03	9.726562500000000000e-01
1.062500000000000000e+00	5.781250000000000000e-01
9.726562500000000000e-01	9.960937500000000000e-01
1.007812500000000000e+00	1.015625000000000000e+00
5.703125000000000000e-01	8.359375000000000000e-01
9.921875000000000000e-01	1.007812500000000000e+00
1.031250000000000000e+00	1.023437500000000000e+00
1.000000000000000000e+00	1.054687500000000000e+00
9.218750000000000000e-01	9.960937500000000000e-01
