9.453125000000000000e-01	1.000000000000000000e+00
6.601562500000000000e-01	7.247924804687500000e-04
7.695312500000000000e-01	1.039062500000000000e+00
6.796875000000000000e-01	-8.621215820312500000e-04
5.517578125000000000e-02	9.257812500000000000e-01
9.843750000000000000e-01	3.769531250000000000e-01
1.796875000000000000e-01	8.125000000000000000e-01
1.039062500000000000e+00	8.867187500000000000e-01
1.137695312500000000e-01	1.015625000000000000e+00
9.335937500000000000e-01	1.046875000000000000e+00
4.980468750000000000e-01	8.242187500000000000e-01
1.031250000000000000e+00	1.031250000000000000e+00
1.007812500000000000e+00	9.765625000000000000e-01
8.671875000000000000e-01	7.890625000000000000e-01
9.609375000000000000e-01	1.070312500000000000e+00
6.752014160156250000e-04	9.843750000000000000e-01
1.062500000000000000e+00	4.804687500000000000e-01
1.023437500000000000e+00	1.015625000000000000e+00
1.015625000000000000e+00	9.960937500000000000e-01
7.500000000000000000e-01	7.812500000000000000e-01
1.000000000000000000e+00	1.007812500000000000e+00
1.054687500000000000e+00	1.023437500000000000e+00
1.007812500000000000e+00	1.023437500000000000e+00
9.726562500000000000e-01	1.007812500000000000e+00
