9.531250000000000000e-01	9.453125000000000000e-01
5.000000000000000000e-01	6.866455078125000000e-03
8.789062500000000000e-01	1.046875000000000000e+00
6.835937500000000000e-01	1.533508300781250000e-03
2.177734375000000000e-01	9.531250000000000000e-01
9.960937500000000000e-01	1.826171875000000000e-01
9.375000000000000000e-02	8.476562500000000000e-01
1.023437500000000000e+00	7.812500000000000000e-01
3.710937500000000000e-01	1.023437500000000000e+00
9.570312500000000000e-01	1.015625000000000000e+00
5.156250000000000000e-01	8.828125000000000000e-01
1.031250000000000000e+00	1.023437500000000000e+00
1.015625000000000000e+00	9.843750000000000000e-01
8.828125000000000000e-01	8.476562500000000000e-01
8.554687500000000000e-01	1.054687500000000000e+00
-7.743835449218750000e-04	9.921875000000000000e-01
1.054687500000000000e+00	5.156250000000000000e-01
9.218750000000000000e-01	1.007812500000000000e+00
1.031250000000000000e+00	9.960937500000000000e-01
4.746093750000000000e-01	8.750000000000000000e-01
9.960937500000000000e-01	9.843750000000000000e-01
1.054687500000000000e+00	1.023437500000000000e+00
1.000000000000000000e+00	1.023437500000000000e+00
9.296875000000000000e-01	1.007812500000000000e+00
