9.648437500000000000e-01	9.296875000000000000e-01
8.281250000000000000e-01	1.757812500000000000e-02
7.734375000000000000e-01	1.023437500000000000e+00
8.398437500000000000e-01	-5.462646484375000000e-03
3.710937500000000000e-01	7.734375000000000000e-01
1.015625000000000000e+00	7.617187500000000000e-01
6.445312500000000000e-01	8.203125000000000000e-01
9.804687500000000000e-01	7.968750000000000000e-01
4.570312500000000000e-01	1.007812500000000000e+00
1.007812500000000000e+00	1.039062500000000000e+00
7.148437500000000000e-01	9.296875000000000000e-01
1.023437500000000000e+00	1.023437500000000000e+00
9.726562500000000000e-01	9.492187500000000000e-01
7.812500000000000000e-01	8.437500000000000000e-01
8.984375000000000000e-01	1.031250000000000000e+00
2.929687500000000000e-01	9.960937500000000000e-01
1.039062500000000000e+00	5.703125000000000000e-01
1.007812500000000000e+00	1.000000000000000000e+00
9.921875000000000000e-01	9.687500000000000000e-01
7.656250000000000000e-01	7.851562500000000000e-01
9.804687500000000000e-01	1.007812500000000000e+00
1.023437500000000000e+00	1.007812500000000000e+00
9.921875000000000000e-01	1.000000000000000000e+00
9.101562500000000000e-01	1.007812500000000000e+00
