9.375000000000000000e-01	8.671875000000000000e-01
8.085937500000000000e-01	1.721191406250000000e-02
9.414062500000000000e-01	1.062500000000000000e+00
7.539062500000000000e-01	-6.378173828125000000e-03
8.056640625000000000e-02	8.828125000000000000e-01
9.765625000000000000e-01	2.714843750000000000e-01
3.730468750000000000e-01	7.500000000000000000e-01
1.062500000000000000e+00	6.640625000000000000e-01
7.049560546875000000e-03	1.031250000000000000e+00
9.882812500000000000e-01	9.921875000000000000e-01
4.785156250000000000e-01	8.632812500000000000e-01
1.078125000000000000e+00	1.007812500000000000e+00
1.023437500000000000e+00	9.335937500000000000e-01
7.851562500000000000e-01	7.929687500000000000e-01
9.648437500000000000e-01	1.070312500000000000e+00
-4.974365234375000000e-03	1.015625000000000000e+00
1.046875000000000000e+00	4.843750000000000000e-01
1.000000000000000000e+00	1.023437500000000000e+00
1.023437500000000000e+00	9.921875000000000000e-01
6.875000000000000000e-01	6.914062500000000000e-01
1.031250000000000000e+00	9.765625000000000000e-01
1.054687500000000000e+00	1.015625000000000000e+00
1.007812500000000000e+00	1.062500000000000000e+00
8.320312500000000000e-01	1.015625000000000000e+00
