1.023437500000000000e+00	9.296875000000000000e-01
7.070312500000000000e-01	6.256103515625000000e-03
1.015625000000000000e+00	1.039062500000000000e+00
6.757812500000000000e-01	8.697509765625000000e-04
3.847656250000000000e-01	1.007812500000000000e+00
1.007812500000000000e+00	3.359375000000000000e-01
4.355468750000000000e-01	8.281250000000000000e-01
1.070312500000000000e+00	7.421875000000000000e-01
1.982421875000000000e-01	1.015625000000000000e+00
9.843750000000000000e-01	1.039062500000000000e+00
3.710937500000000000e-01	7.890625000000000000e-01
1.000000000000000000e+00	1.046875000000000000e+00
1.023437500000000000e+00	9.960937500000000000e-01
8.906250000000000000e-01	8.476562500000000000e-01
9.492187500000000000e-01	1.054687500000000000e+00
-2.548217773437500000e-03	9.804687500000000000e-01
1.070312500000000000e+00	6.601562500000000000e-01
9.765625000000000000e-01	1.015625000000000000e+00
1.023437500000000000e+00	9.960937500000000000e-01
6.679687500000000000e-01	9.023437500000000000e-01
1.000000000000000000e+00	1.015625000000000000e+00
1.039062500000000000e+00	1.023437500000000000e+00
1.015625000000000000e+00	1.039062500000000000e+00
8.554687500000000000e-01	1.000000000000000000e+00
